code,description_short,description_long,is_billable,status,valid_from,mdc,drg_type,weight,gmlos,amlos
451,SINGLE LEVEL SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,SINGLE LEVEL SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,True,active,2025-10-01T00:00:00Z,08,SURG,3.2304,2.4,3.1
456,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EX","SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITH MCC",True,active,2025-10-01T00:00:00Z,08,SURG,8.4034,9.4,11.5
457,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EX","SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITH CC",True,active,2025-10-01T00:00:00Z,08,SURG,5.9631,4.8,5.9
458,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EX","SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITHOUT CC/MCC",True,active,2025-10-01T00:00:00Z,08,SURG,4.1726,2.4,2.8
461,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITH MCC,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITH MCC,True,active,2025-10-01T00:00:00Z,08,SURG,5.3606,5.9,7.6
462,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITHOUT MCC,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITHOUT MCC,True,active,2025-10-01T00:00:00Z,08,SURG,2.6600,2.2,2.7
463,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE ,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS WITH MCC,True,active,2025-10-01T00:00:00Z,08,SURG,5.6995,10.6,14.3
464,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE ,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS WITH CC,True,active,2025-10-01T00:00:00Z,08,SURG,3.1147,5.5,7.3
465,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE ,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,08,SURG,1.8237,2.1,3.0
466,REVISION OF HIP OR KNEE REPLACEMENT WITH MCC,REVISION OF HIP OR KNEE REPLACEMENT WITH MCC,True,active,2025-10-01T00:00:00Z,08,SURG,5.2054,7.1,9.1
467,REVISION OF HIP OR KNEE REPLACEMENT WITH CC,REVISION OF HIP OR KNEE REPLACEMENT WITH CC,True,active,2025-10-01T00:00:00Z,08,SURG,3.5266,3.1,4.1
468,REVISION OF HIP OR KNEE REPLACEMENT WITHOUT CC/MCC,REVISION OF HIP OR KNEE REPLACEMENT WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,08,SURG,2.7480,1.5,1.8
469,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITH MCC,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITH MCC OR TOTAL ANKLE REPLACEMENT,True,active,2025-10-01T00:00:00Z,08,SURG,3.0332,3.3,4.4
470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT ,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,True,active,2025-10-01T00:00:00Z,08,SURG,1.9289,1.9,2.2
471,CERVICAL SPINAL FUSION WITH MCC,CERVICAL SPINAL FUSION WITH MCC,True,active,2025-10-01T00:00:00Z,08,SURG,4.8287,7.1,9.4
472,CERVICAL SPINAL FUSION WITH CC,CERVICAL SPINAL FUSION WITH CC,True,active,2025-10-01T00:00:00Z,08,SURG,2.9461,2.5,3.5
473,CERVICAL SPINAL FUSION WITHOUT CC/MCC,CERVICAL SPINAL FUSION WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,08,SURG,2.4413,1.6,2.0
474,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITH MCC,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITH MCC,True,active,2025-10-01T00:00:00Z,08,SURG,4.2929,9.8,12.3
475,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITH CC,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITH CC,True,active,2025-10-01T00:00:00Z,08,SURG,2.2757,5.9,7.3
476,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITHOUT CC,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,08,SURG,1.1802,2.7,3.6
477,BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC,BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC,True,active,2025-10-01T00:00:00Z,08,SURG,3.4546,8.6,10.6
478,BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC,BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC,True,active,2025-10-01T00:00:00Z,08,SURG,2.4592,5.4,6.7
479,BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC,BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,08,SURG,1.8589,3.3,4.1
480,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,True,active,2025-10-01T00:00:00Z,08,SURG,2.9123,6.1,7.3
481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,True,active,2025-10-01T00:00:00Z,08,SURG,2.0945,4.3,4.8
482,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITHOUT CC/MCC,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,08,SURG,1.6310,3.1,3.5
483,MAJOR JOINT OR LIMB REATTACHMENT PROCEDURES OF UPPER EXTREMITIES,MAJOR JOINT OR LIMB REATTACHMENT PROCEDURES OF UPPER EXTREMITIES,True,active,2025-10-01T00:00:00Z,08,SURG,2.7719,2.0,2.8
485,KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITH MCC,KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITH MCC,True,active,2025-10-01T00:00:00Z,08,SURG,3.2271,8.1,9.6
486,KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITH CC,KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITH CC,True,active,2025-10-01T00:00:00Z,08,SURG,2.0911,5.1,6.0
487,KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITHOUT CC/MCC,KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,08,SURG,1.5662,3.5,4.1
488,KNEE PROCEDURES WITHOUT PRINCIPAL DIAGNOSIS OF INFECTION WITH CC/MCC,KNEE PROCEDURES WITHOUT PRINCIPAL DIAGNOSIS OF INFECTION WITH CC/MCC,True,active,2025-10-01T00:00:00Z,08,SURG,1.5236,2.2,3.1
489,KNEE PROCEDURES WITHOUT PRINCIPAL DIAGNOSIS OF INFECTION WITHOUT CC/MCC,KNEE PROCEDURES WITHOUT PRINCIPAL DIAGNOSIS OF INFECTION WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,08,SURG,1.1168,1.2,1.4
492,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH MCC","LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH MCC",True,active,2025-10-01T00:00:00Z,08,SURG,3.6716,6.6,8.4
493,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH CC","LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH CC",True,active,2025-10-01T00:00:00Z,08,SURG,2.5361,4.2,5.1
494,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITHOUT CC/MCC","LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITHOUT CC/MCC",True,active,2025-10-01T00:00:00Z,08,SURG,2.0065,2.8,3.4
495,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES EXCEPT HIP AND FEMUR WIT,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES EXCEPT HIP AND FEMUR WITH MCC,True,active,2025-10-01T00:00:00Z,08,SURG,3.6257,7.2,9.9
496,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES EXCEPT HIP AND FEMUR WIT,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES EXCEPT HIP AND FEMUR WITH CC,True,active,2025-10-01T00:00:00Z,08,SURG,1.8039,2.8,3.9
497,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES EXCEPT HIP AND FEMUR WIT,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES EXCEPT HIP AND FEMUR WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,08,SURG,1.1517,1.4,1.8
498,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES OF HIP AND FEMUR WITH CC,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES OF HIP AND FEMUR WITH CC/MCC,True,active,2025-10-01T00:00:00Z,08,SURG,3.0168,4.4,5.9
499,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES OF HIP AND FEMUR WITHOUT,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES OF HIP AND FEMUR WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,08,SURG,2.0148,1.8,2.3
500,SOFT TISSUE PROCEDURES WITH MCC,SOFT TISSUE PROCEDURES WITH MCC,True,active,2025-10-01T00:00:00Z,08,SURG,3.1648,7.6,9.9
501,SOFT TISSUE PROCEDURES WITH CC,SOFT TISSUE PROCEDURES WITH CC,True,active,2025-10-01T00:00:00Z,08,SURG,1.7481,4.0,5.2
502,SOFT TISSUE PROCEDURES WITHOUT CC/MCC,SOFT TISSUE PROCEDURES WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,08,SURG,1.3459,2.4,3.0
503,FOOT PROCEDURES WITH MCC,FOOT PROCEDURES WITH MCC,True,active,2025-10-01T00:00:00Z,08,SURG,2.7911,7.1,8.9
504,FOOT PROCEDURES WITH CC,FOOT PROCEDURES WITH CC,True,active,2025-10-01T00:00:00Z,08,SURG,1.8692,4.5,5.5
505,FOOT PROCEDURES WITHOUT CC/MCC,FOOT PROCEDURES WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,08,SURG,1.7928,2.7,3.2
506,MAJOR THUMB OR JOINT PROCEDURES,MAJOR THUMB OR JOINT PROCEDURES,True,active,2025-10-01T00:00:00Z,08,SURG,1.1996,3.7,4.5
507,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES WITH CC/MCC,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES WITH CC/MCC,True,active,2025-10-01T00:00:00Z,08,SURG,1.8064,5.1,6.4
508,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES WITHOUT CC/MCC,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES WITHOUT CC/MCC,True,active,2025-10-01T00:00:00Z,08,SURG,1.5144,3.2,3.8
510,"SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITH MCC","SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITH MCC",True,active,2025-10-01T00:00:00Z,08,SURG,3.0205,5.3,6.9
511,"SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITH CC","SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITH CC",True,active,2025-10-01T00:00:00Z,08,SURG,2.0794,3.5,4.4
512,"SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITHOUT CC/","SHOULDER, ELBOW OR FOREARM PROCEDURES, EXCEPT MAJOR JOINT PROCEDURES WITHOUT CC/MCC",True,active,2025-10-01T00:00:00Z,08,SURG,1.6554,2.3,2.7
