parent_code,child_code,relationship
T45.604,T45.604D,is-a
T45.604,T45.604S,is-a
T45.605,T45.605A,is-a
T45.605,T45.605D,is-a
T45.605,T45.605S,is-a
T45.606,T45.606A,is-a
T45.606,T45.606D,is-a
T45.606,T45.606S,is-a
T45.61,T45.611,is-a
T45.61,T45.612,is-a
T45.61,T45.613,is-a
T45.61,T45.614,is-a
T45.61,T45.615,is-a
T45.61,T45.616,is-a
T45.611,T45.611A,is-a
T45.611,T45.611D,is-a
T45.611,T45.611S,is-a
T45.612,T45.612A,is-a
T45.612,T45.612D,is-a
T45.612,T45.612S,is-a
T45.613,T45.613A,is-a
T45.613,T45.613D,is-a
T45.613,T45.613S,is-a
T45.614,T45.614A,is-a
T45.614,T45.614D,is-a
T45.614,T45.614S,is-a
T45.615,T45.615A,is-a
T45.615,T45.615D,is-a
T45.615,T45.615S,is-a
T45.616,T45.616A,is-a
T45.616,T45.616D,is-a
T45.616,T45.616S,is-a
T45.62,T45.621,is-a
T45.62,T45.622,is-a
T45.62,T45.623,is-a
T45.62,T45.624,is-a
T45.62,T45.625,is-a
T45.62,T45.626,is-a
T45.621,T45.621A,is-a
T45.621,T45.621D,is-a
T45.621,T45.621S,is-a
T45.622,T45.622A,is-a
T45.622,T45.622D,is-a
T45.622,T45.622S,is-a
T45.623,T45.623A,is-a
T45.623,T45.623D,is-a
T45.623,T45.623S,is-a
T45.624,T45.624A,is-a
T45.624,T45.624D,is-a
T45.624,T45.624S,is-a
T45.625,T45.625A,is-a
T45.625,T45.625D,is-a
T45.625,T45.625S,is-a
T45.626,T45.626A,is-a
T45.626,T45.626D,is-a
T45.626,T45.626S,is-a
T45.69,T45.691,is-a
T45.69,T45.692,is-a
T45.69,T45.693,is-a
T45.69,T45.694,is-a
T45.69,T45.695,is-a
T45.69,T45.696,is-a
T45.691,T45.691A,is-a
T45.691,T45.691D,is-a
T45.691,T45.691S,is-a
T45.692,T45.692A,is-a
T45.692,T45.692D,is-a
T45.692,T45.692S,is-a
T45.693,T45.693A,is-a
T45.693,T45.693D,is-a
T45.693,T45.693S,is-a
T45.694,T45.694A,is-a
T45.694,T45.694D,is-a
T45.694,T45.694S,is-a
T45.695,T45.695A,is-a
T45.695,T45.695D,is-a
T45.695,T45.695S,is-a
T45.696,T45.696A,is-a
T45.696,T45.696D,is-a
T45.696,T45.696S,is-a
T45.7,T45.7X,is-a
T45.7X,T45.7X1,is-a
T45.7X,T45.7X2,is-a
T45.7X,T45.7X3,is-a
T45.7X,T45.7X4,is-a
T45.7X,T45.7X5,is-a
T45.7X,T45.7X6,is-a
T45.7X1,T45.7X1A,is-a
T45.7X1,T45.7X1D,is-a
T45.7X1,T45.7X1S,is-a
T45.7X2,T45.7X2A,is-a
T45.7X2,T45.7X2D,is-a
T45.7X2,T45.7X2S,is-a
T45.7X3,T45.7X3A,is-a
T45.7X3,T45.7X3D,is-a
T45.7X3,T45.7X3S,is-a
T45.7X4,T45.7X4A,is-a
T45.7X4,T45.7X4D,is-a
T45.7X4,T45.7X4S,is-a
T45.7X5,T45.7X5A,is-a
T45.7X5,T45.7X5D,is-a
T45.7X5,T45.7X5S,is-a
T45.7X6,T45.7X6A,is-a
T45.7X6,T45.7X6D,is-a
T45.7X6,T45.7X6S,is-a
T45.8,T45.8X,is-a
T45.8X,T45.8X1,is-a
T45.8X,T45.8X2,is-a
T45.8X,T45.8X3,is-a
T45.8X,T45.8X4,is-a
T45.8X,T45.8X5,is-a
T45.8X,T45.8X6,is-a
T45.8X1,T45.8X1A,is-a
T45.8X1,T45.8X1D,is-a
T45.8X1,T45.8X1S,is-a
T45.8X2,T45.8X2A,is-a
T45.8X2,T45.8X2D,is-a
T45.8X2,T45.8X2S,is-a
T45.8X3,T45.8X3A,is-a
T45.8X3,T45.8X3D,is-a
T45.8X3,T45.8X3S,is-a
T45.8X4,T45.8X4A,is-a
T45.8X4,T45.8X4D,is-a
T45.8X4,T45.8X4S,is-a
T45.8X5,T45.8X5A,is-a
T45.8X5,T45.8X5D,is-a
T45.8X5,T45.8X5S,is-a
T45.8X6,T45.8X6A,is-a
T45.8X6,T45.8X6D,is-a
T45.8X6,T45.8X6S,is-a
T45.9,T45.91,is-a
T45.9,T45.92,is-a
T45.9,T45.93,is-a
T45.9,T45.94,is-a
T45.9,T45.95,is-a
T45.9,T45.96,is-a
T45.A,T45.AX,is-a
T45.AX,T45.AX1,is-a
T45.AX,T45.AX2,is-a
T45.AX,T45.AX3,is-a
T45.AX,T45.AX4,is-a
T45.AX,T45.AX5,is-a
T45.AX,T45.AX6,is-a
T45.AX1,T45.AX1A,is-a
T45.AX1,T45.AX1D,is-a
T45.AX1,T45.AX1S,is-a
T45.AX2,T45.AX2A,is-a
T45.AX2,T45.AX2D,is-a
T45.AX2,T45.AX2S,is-a
T45.AX3,T45.AX3A,is-a
T45.AX3,T45.AX3D,is-a
T45.AX3,T45.AX3S,is-a
T45.AX4,T45.AX4A,is-a
T45.AX4,T45.AX4D,is-a
T45.AX4,T45.AX4S,is-a
T45.AX5,T45.AX5A,is-a
T45.AX5,T45.AX5D,is-a
T45.AX5,T45.AX5S,is-a
T45.AX6,T45.AX6A,is-a
T45.AX6,T45.AX6D,is-a
T45.AX6,T45.AX6S,is-a
T46,T46.0,is-a
T46,T46.1,is-a
T46,T46.2,is-a
T46,T46.3,is-a
T46,T46.4,is-a
T46,T46.5,is-a
T46,T46.6,is-a
T46,T46.7,is-a
T46,T46.8,is-a
T46,T46.9,is-a
T46.0,T46.0X,is-a
T46.0X,T46.0X1,is-a
T46.0X,T46.0X2,is-a
T46.0X,T46.0X3,is-a
T46.0X,T46.0X4,is-a
T46.0X,T46.0X5,is-a
T46.0X,T46.0X6,is-a
T46.0X1,T46.0X1A,is-a
T46.0X1,T46.0X1D,is-a
T46.0X1,T46.0X1S,is-a
T46.0X2,T46.0X2A,is-a
T46.0X2,T46.0X2D,is-a
T46.0X2,T46.0X2S,is-a
T46.0X3,T46.0X3A,is-a
T46.0X3,T46.0X3D,is-a
T46.0X3,T46.0X3S,is-a
T46.0X4,T46.0X4A,is-a
T46.0X4,T46.0X4D,is-a
T46.0X4,T46.0X4S,is-a
T46.0X5,T46.0X5A,is-a
T46.0X5,T46.0X5D,is-a
T46.0X5,T46.0X5S,is-a
T46.0X6,T46.0X6A,is-a
T46.0X6,T46.0X6D,is-a
T46.0X6,T46.0X6S,is-a
T46.1,T46.1X,is-a
T46.1X,T46.1X1,is-a
T46.1X,T46.1X2,is-a
T46.1X,T46.1X3,is-a
T46.1X,T46.1X4,is-a
T46.1X,T46.1X5,is-a
T46.1X,T46.1X6,is-a
T46.1X1,T46.1X1A,is-a
T46.1X1,T46.1X1D,is-a
T46.1X1,T46.1X1S,is-a
T46.1X2,T46.1X2A,is-a
T46.1X2,T46.1X2D,is-a
T46.1X2,T46.1X2S,is-a
T46.1X3,T46.1X3A,is-a
T46.1X3,T46.1X3D,is-a
T46.1X3,T46.1X3S,is-a
T46.1X4,T46.1X4A,is-a
T46.1X4,T46.1X4D,is-a
T46.1X4,T46.1X4S,is-a
T46.1X5,T46.1X5A,is-a
T46.1X5,T46.1X5D,is-a
T46.1X5,T46.1X5S,is-a
T46.1X6,T46.1X6A,is-a
T46.1X6,T46.1X6D,is-a
T46.1X6,T46.1X6S,is-a
T46.2,T46.2X,is-a
T46.2X,T46.2X1,is-a
T46.2X,T46.2X2,is-a
T46.2X,T46.2X3,is-a
T46.2X,T46.2X4,is-a
T46.2X,T46.2X5,is-a
T46.2X,T46.2X6,is-a
T46.2X1,T46.2X1A,is-a
T46.2X1,T46.2X1D,is-a
T46.2X1,T46.2X1S,is-a
T46.2X2,T46.2X2A,is-a
T46.2X2,T46.2X2D,is-a
T46.2X2,T46.2X2S,is-a
T46.2X3,T46.2X3A,is-a
T46.2X3,T46.2X3D,is-a
T46.2X3,T46.2X3S,is-a
T46.2X4,T46.2X4A,is-a
T46.2X4,T46.2X4D,is-a
T46.2X4,T46.2X4S,is-a
T46.2X5,T46.2X5A,is-a
T46.2X5,T46.2X5D,is-a
T46.2X5,T46.2X5S,is-a
T46.2X6,T46.2X6A,is-a
T46.2X6,T46.2X6D,is-a
T46.2X6,T46.2X6S,is-a
T46.3,T46.3X,is-a
T46.3X,T46.3X1,is-a
T46.3X,T46.3X2,is-a
T46.3X,T46.3X3,is-a
T46.3X,T46.3X4,is-a
T46.3X,T46.3X5,is-a
T46.3X,T46.3X6,is-a
T46.3X1,T46.3X1A,is-a
T46.3X1,T46.3X1D,is-a
T46.3X1,T46.3X1S,is-a
T46.3X2,T46.3X2A,is-a
T46.3X2,T46.3X2D,is-a
T46.3X2,T46.3X2S,is-a
T46.3X3,T46.3X3A,is-a
T46.3X3,T46.3X3D,is-a
T46.3X3,T46.3X3S,is-a
T46.3X4,T46.3X4A,is-a
T46.3X4,T46.3X4D,is-a
T46.3X4,T46.3X4S,is-a
T46.3X5,T46.3X5A,is-a
T46.3X5,T46.3X5D,is-a
T46.3X5,T46.3X5S,is-a
T46.3X6,T46.3X6A,is-a
T46.3X6,T46.3X6D,is-a
T46.3X6,T46.3X6S,is-a
T46.4,T46.4X,is-a
T46.4X,T46.4X1,is-a
T46.4X,T46.4X2,is-a
T46.4X,T46.4X3,is-a
T46.4X,T46.4X4,is-a
T46.4X,T46.4X5,is-a
T46.4X,T46.4X6,is-a
T46.4X1,T46.4X1A,is-a
T46.4X1,T46.4X1D,is-a
T46.4X1,T46.4X1S,is-a
T46.4X2,T46.4X2A,is-a
T46.4X2,T46.4X2D,is-a
T46.4X2,T46.4X2S,is-a
T46.4X3,T46.4X3A,is-a
T46.4X3,T46.4X3D,is-a
T46.4X3,T46.4X3S,is-a
T46.4X4,T46.4X4A,is-a
T46.4X4,T46.4X4D,is-a
T46.4X4,T46.4X4S,is-a
T46.4X5,T46.4X5A,is-a
T46.4X5,T46.4X5D,is-a
T46.4X5,T46.4X5S,is-a
T46.4X6,T46.4X6A,is-a
T46.4X6,T46.4X6D,is-a
T46.4X6,T46.4X6S,is-a
T46.5,T46.5X,is-a
T46.5X,T46.5X1,is-a
T46.5X,T46.5X2,is-a
T46.5X,T46.5X3,is-a
T46.5X,T46.5X4,is-a
T46.5X,T46.5X5,is-a
T46.5X,T46.5X6,is-a
T46.5X1,T46.5X1A,is-a
T46.5X1,T46.5X1D,is-a
T46.5X1,T46.5X1S,is-a
T46.5X2,T46.5X2A,is-a
T46.5X2,T46.5X2D,is-a
T46.5X2,T46.5X2S,is-a
T46.5X3,T46.5X3A,is-a
T46.5X3,T46.5X3D,is-a
T46.5X3,T46.5X3S,is-a
T46.5X4,T46.5X4A,is-a
T46.5X4,T46.5X4D,is-a
T46.5X4,T46.5X4S,is-a
T46.5X5,T46.5X5A,is-a
T46.5X5,T46.5X5D,is-a
T46.5X5,T46.5X5S,is-a
T46.5X6,T46.5X6A,is-a
T46.5X6,T46.5X6D,is-a
T46.5X6,T46.5X6S,is-a
T46.6,T46.6X,is-a
T46.6X,T46.6X1,is-a
T46.6X,T46.6X2,is-a
T46.6X,T46.6X3,is-a
T46.6X,T46.6X4,is-a
T46.6X,T46.6X5,is-a
T46.6X,T46.6X6,is-a
T46.6X1,T46.6X1A,is-a
T46.6X1,T46.6X1D,is-a
T46.6X1,T46.6X1S,is-a
T46.6X2,T46.6X2A,is-a
T46.6X2,T46.6X2D,is-a
T46.6X2,T46.6X2S,is-a
T46.6X3,T46.6X3A,is-a
T46.6X3,T46.6X3D,is-a
T46.6X3,T46.6X3S,is-a
T46.6X4,T46.6X4A,is-a
T46.6X4,T46.6X4D,is-a
T46.6X4,T46.6X4S,is-a
T46.6X5,T46.6X5A,is-a
T46.6X5,T46.6X5D,is-a
T46.6X5,T46.6X5S,is-a
T46.6X6,T46.6X6A,is-a
T46.6X6,T46.6X6D,is-a
T46.6X6,T46.6X6S,is-a
T46.7,T46.7X,is-a
T46.7X,T46.7X1,is-a
T46.7X,T46.7X2,is-a
T46.7X,T46.7X3,is-a
T46.7X,T46.7X4,is-a
T46.7X,T46.7X5,is-a
T46.7X,T46.7X6,is-a
T46.7X1,T46.7X1A,is-a
T46.7X1,T46.7X1D,is-a
T46.7X1,T46.7X1S,is-a
T46.7X2,T46.7X2A,is-a
T46.7X2,T46.7X2D,is-a
T46.7X2,T46.7X2S,is-a
T46.7X3,T46.7X3A,is-a
T46.7X3,T46.7X3D,is-a
T46.7X3,T46.7X3S,is-a
T46.7X4,T46.7X4A,is-a
T46.7X4,T46.7X4D,is-a
T46.7X4,T46.7X4S,is-a
T46.7X5,T46.7X5A,is-a
T46.7X5,T46.7X5D,is-a
T46.7X5,T46.7X5S,is-a
T46.7X6,T46.7X6A,is-a
T46.7X6,T46.7X6D,is-a
T46.7X6,T46.7X6S,is-a
T46.8,T46.8X,is-a
T46.8X,T46.8X1,is-a
T46.8X,T46.8X2,is-a
T46.8X,T46.8X3,is-a
T46.8X,T46.8X4,is-a
T46.8X,T46.8X5,is-a
T46.8X,T46.8X6,is-a
T46.8X1,T46.8X1A,is-a
T46.8X1,T46.8X1D,is-a
T46.8X1,T46.8X1S,is-a
T46.8X2,T46.8X2A,is-a
T46.8X2,T46.8X2D,is-a
T46.8X2,T46.8X2S,is-a
T46.8X3,T46.8X3A,is-a
T46.8X3,T46.8X3D,is-a
T46.8X3,T46.8X3S,is-a
T46.8X4,T46.8X4A,is-a
T46.8X4,T46.8X4D,is-a
T46.8X4,T46.8X4S,is-a
T46.8X5,T46.8X5A,is-a
T46.8X5,T46.8X5D,is-a
T46.8X5,T46.8X5S,is-a
T46.8X6,T46.8X6A,is-a
T46.8X6,T46.8X6D,is-a
T46.8X6,T46.8X6S,is-a
T46.9,T46.90,is-a
T46.9,T46.99,is-a
T46.90,T46.901,is-a
T46.90,T46.902,is-a
T46.90,T46.903,is-a
T46.90,T46.904,is-a
T46.90,T46.905,is-a
T46.90,T46.906,is-a
T46.901,T46.901A,is-a
T46.901,T46.901D,is-a
T46.901,T46.901S,is-a
T46.902,T46.902A,is-a
T46.902,T46.902D,is-a
T46.902,T46.902S,is-a
T46.903,T46.903A,is-a
T46.903,T46.903D,is-a
T46.903,T46.903S,is-a
T46.904,T46.904A,is-a
T46.904,T46.904D,is-a
T46.904,T46.904S,is-a
T46.905,T46.905A,is-a
T46.905,T46.905D,is-a
T46.905,T46.905S,is-a
T46.906,T46.906A,is-a
T46.906,T46.906D,is-a
T46.906,T46.906S,is-a
T46.99,T46.991,is-a
T46.99,T46.992,is-a
T46.99,T46.993,is-a
T46.99,T46.994,is-a
T46.99,T46.995,is-a
T46.99,T46.996,is-a
T46.991,T46.991A,is-a
T46.991,T46.991D,is-a
T46.991,T46.991S,is-a
T46.992,T46.992A,is-a
T46.992,T46.992D,is-a
T46.992,T46.992S,is-a
T46.993,T46.993A,is-a
T46.993,T46.993D,is-a
T46.993,T46.993S,is-a
T46.994,T46.994A,is-a
T46.994,T46.994D,is-a
T46.994,T46.994S,is-a
T46.995,T46.995A,is-a
T46.995,T46.995D,is-a
T46.995,T46.995S,is-a
T46.996,T46.996A,is-a
T46.996,T46.996D,is-a
T46.996,T46.996S,is-a
T47,T47.0,is-a
T47,T47.1,is-a
T47,T47.2,is-a
T47,T47.3,is-a
T47,T47.4,is-a
T47,T47.5,is-a
T47,T47.6,is-a
T47,T47.7,is-a
T47,T47.8,is-a
T47,T47.9,is-a
T47.0,T47.0X,is-a
T47.0X,T47.0X1,is-a
T47.0X,T47.0X2,is-a
T47.0X,T47.0X3,is-a
T47.0X,T47.0X4,is-a
T47.0X,T47.0X5,is-a
T47.0X,T47.0X6,is-a
T47.0X1,T47.0X1A,is-a
T47.0X1,T47.0X1D,is-a
T47.0X1,T47.0X1S,is-a
T47.0X2,T47.0X2A,is-a
T47.0X2,T47.0X2D,is-a
T47.0X2,T47.0X2S,is-a
T47.0X3,T47.0X3A,is-a
T47.0X3,T47.0X3D,is-a
T47.0X3,T47.0X3S,is-a
T47.0X4,T47.0X4A,is-a
T47.0X4,T47.0X4D,is-a
T47.0X4,T47.0X4S,is-a
T47.0X5,T47.0X5A,is-a
T47.0X5,T47.0X5D,is-a
T47.0X5,T47.0X5S,is-a
T47.0X6,T47.0X6A,is-a
T47.0X6,T47.0X6D,is-a
T47.0X6,T47.0X6S,is-a
T47.1,T47.1X,is-a
T47.1X,T47.1X1,is-a
T47.1X,T47.1X2,is-a
T47.1X,T47.1X3,is-a
T47.1X,T47.1X4,is-a
T47.1X,T47.1X5,is-a
T47.1X,T47.1X6,is-a
T47.1X1,T47.1X1A,is-a
T47.1X1,T47.1X1D,is-a
T47.1X1,T47.1X1S,is-a
T47.1X2,T47.1X2A,is-a
T47.1X2,T47.1X2D,is-a
T47.1X2,T47.1X2S,is-a
T47.1X3,T47.1X3A,is-a
T47.1X3,T47.1X3D,is-a
T47.1X3,T47.1X3S,is-a
T47.1X4,T47.1X4A,is-a
T47.1X4,T47.1X4D,is-a
T47.1X4,T47.1X4S,is-a
T47.1X5,T47.1X5A,is-a
T47.1X5,T47.1X5D,is-a
T47.1X5,T47.1X5S,is-a
T47.1X6,T47.1X6A,is-a
T47.1X6,T47.1X6D,is-a
T47.1X6,T47.1X6S,is-a
T47.2,T47.2X,is-a
T47.2X,T47.2X1,is-a
T47.2X,T47.2X2,is-a
T47.2X,T47.2X3,is-a
T47.2X,T47.2X4,is-a
T47.2X,T47.2X5,is-a
T47.2X,T47.2X6,is-a
T47.2X1,T47.2X1A,is-a
T47.2X1,T47.2X1D,is-a
T47.2X1,T47.2X1S,is-a
T47.2X2,T47.2X2A,is-a
T47.2X2,T47.2X2D,is-a
T47.2X2,T47.2X2S,is-a
T47.2X3,T47.2X3A,is-a
T47.2X3,T47.2X3D,is-a
T47.2X3,T47.2X3S,is-a
T47.2X4,T47.2X4A,is-a
T47.2X4,T47.2X4D,is-a
T47.2X4,T47.2X4S,is-a
T47.2X5,T47.2X5A,is-a
T47.2X5,T47.2X5D,is-a
T47.2X5,T47.2X5S,is-a
T47.2X6,T47.2X6A,is-a
T47.2X6,T47.2X6D,is-a
T47.2X6,T47.2X6S,is-a
T47.3,T47.3X,is-a
T47.3X,T47.3X1,is-a
T47.3X,T47.3X2,is-a
T47.3X,T47.3X3,is-a
T47.3X,T47.3X4,is-a
T47.3X,T47.3X5,is-a
T47.3X,T47.3X6,is-a
T47.3X1,T47.3X1A,is-a
T47.3X1,T47.3X1D,is-a
T47.3X1,T47.3X1S,is-a
T47.3X2,T47.3X2A,is-a
T47.3X2,T47.3X2D,is-a
T47.3X2,T47.3X2S,is-a
T47.3X3,T47.3X3A,is-a
T47.3X3,T47.3X3D,is-a
T47.3X3,T47.3X3S,is-a
T47.3X4,T47.3X4A,is-a
T47.3X4,T47.3X4D,is-a
T47.3X4,T47.3X4S,is-a
T47.3X5,T47.3X5A,is-a
T47.3X5,T47.3X5D,is-a
T47.3X5,T47.3X5S,is-a
T47.3X6,T47.3X6A,is-a
T47.3X6,T47.3X6D,is-a
T47.3X6,T47.3X6S,is-a
T47.4,T47.4X,is-a
T47.4X,T47.4X1,is-a
T47.4X,T47.4X2,is-a
T47.4X,T47.4X3,is-a
T47.4X,T47.4X4,is-a
T47.4X,T47.4X5,is-a
T47.4X,T47.4X6,is-a
T47.4X1,T47.4X1A,is-a
T47.4X1,T47.4X1D,is-a
T47.4X1,T47.4X1S,is-a
T47.4X2,T47.4X2A,is-a
T47.4X2,T47.4X2D,is-a
T47.4X2,T47.4X2S,is-a
T47.4X3,T47.4X3A,is-a
T47.4X3,T47.4X3D,is-a
T47.4X3,T47.4X3S,is-a
T47.4X4,T47.4X4A,is-a
T47.4X4,T47.4X4D,is-a
T47.4X4,T47.4X4S,is-a
T47.4X5,T47.4X5A,is-a
T47.4X5,T47.4X5D,is-a
T47.4X5,T47.4X5S,is-a
T47.4X6,T47.4X6A,is-a
T47.4X6,T47.4X6D,is-a
T47.4X6,T47.4X6S,is-a
T47.5,T47.5X,is-a
T47.5X,T47.5X1,is-a
T47.5X,T47.5X2,is-a
T47.5X,T47.5X3,is-a
T47.5X,T47.5X4,is-a
T47.5X,T47.5X5,is-a
T47.5X,T47.5X6,is-a
T47.5X1,T47.5X1A,is-a
T47.5X1,T47.5X1D,is-a
T47.5X1,T47.5X1S,is-a
T47.5X2,T47.5X2A,is-a
T47.5X2,T47.5X2D,is-a
T47.5X2,T47.5X2S,is-a
T47.5X3,T47.5X3A,is-a
T47.5X3,T47.5X3D,is-a
T47.5X3,T47.5X3S,is-a
T47.5X4,T47.5X4A,is-a
T47.5X4,T47.5X4D,is-a
T47.5X4,T47.5X4S,is-a
T47.5X5,T47.5X5A,is-a
T47.5X5,T47.5X5D,is-a
T47.5X5,T47.5X5S,is-a
T47.5X6,T47.5X6A,is-a
T47.5X6,T47.5X6D,is-a
T47.5X6,T47.5X6S,is-a
T47.6,T47.6X,is-a
T47.6X,T47.6X1,is-a
T47.6X,T47.6X2,is-a
T47.6X,T47.6X3,is-a
T47.6X,T47.6X4,is-a
T47.6X,T47.6X5,is-a
T47.6X,T47.6X6,is-a
T47.6X1,T47.6X1A,is-a
T47.6X1,T47.6X1D,is-a
T47.6X1,T47.6X1S,is-a
T47.6X2,T47.6X2A,is-a
T47.6X2,T47.6X2D,is-a
T47.6X2,T47.6X2S,is-a
T47.6X3,T47.6X3A,is-a
T47.6X3,T47.6X3D,is-a
T47.6X3,T47.6X3S,is-a
T47.6X4,T47.6X4A,is-a
T47.6X4,T47.6X4D,is-a
T47.6X4,T47.6X4S,is-a
T47.6X5,T47.6X5A,is-a
T47.6X5,T47.6X5D,is-a
T47.6X5,T47.6X5S,is-a
T47.6X6,T47.6X6A,is-a
T47.6X6,T47.6X6D,is-a
T47.6X6,T47.6X6S,is-a
T47.7,T47.7X,is-a
T47.7X,T47.7X1,is-a
T47.7X,T47.7X2,is-a
T47.7X,T47.7X3,is-a
T47.7X,T47.7X4,is-a
T47.7X,T47.7X5,is-a
T47.7X,T47.7X6,is-a
T47.7X1,T47.7X1A,is-a
T47.7X1,T47.7X1D,is-a
T47.7X1,T47.7X1S,is-a
T47.7X2,T47.7X2A,is-a
T47.7X2,T47.7X2D,is-a
T47.7X2,T47.7X2S,is-a
T47.7X3,T47.7X3A,is-a
T47.7X3,T47.7X3D,is-a
T47.7X3,T47.7X3S,is-a
T47.7X4,T47.7X4A,is-a
T47.7X4,T47.7X4D,is-a
T47.7X4,T47.7X4S,is-a
T47.7X5,T47.7X5A,is-a
T47.7X5,T47.7X5D,is-a
T47.7X5,T47.7X5S,is-a
T47.7X6,T47.7X6A,is-a
T47.7X6,T47.7X6D,is-a
T47.7X6,T47.7X6S,is-a
T47.8,T47.8X,is-a
T47.8X,T47.8X1,is-a
T47.8X,T47.8X2,is-a
T47.8X,T47.8X3,is-a
T47.8X,T47.8X4,is-a
T47.8X,T47.8X5,is-a
T47.8X,T47.8X6,is-a
T47.8X1,T47.8X1A,is-a
T47.8X1,T47.8X1D,is-a
T47.8X1,T47.8X1S,is-a
T47.8X2,T47.8X2A,is-a
T47.8X2,T47.8X2D,is-a
T47.8X2,T47.8X2S,is-a
T47.8X3,T47.8X3A,is-a
T47.8X3,T47.8X3D,is-a
T47.8X3,T47.8X3S,is-a
T47.8X4,T47.8X4A,is-a
T47.8X4,T47.8X4D,is-a
T47.8X4,T47.8X4S,is-a
T47.8X5,T47.8X5A,is-a
T47.8X5,T47.8X5D,is-a
T47.8X5,T47.8X5S,is-a
T47.8X6,T47.8X6A,is-a
T47.8X6,T47.8X6D,is-a
T47.8X6,T47.8X6S,is-a
T47.9,T47.91,is-a
T47.9,T47.92,is-a
T47.9,T47.93,is-a
T47.9,T47.94,is-a
T47.9,T47.95,is-a
T47.9,T47.96,is-a
T48,T48.0,is-a
T48,T48.1,is-a
T48,T48.2,is-a
T48,T48.3,is-a
T48,T48.4,is-a
T48,T48.5,is-a
T48,T48.6,is-a
T48,T48.9,is-a
T48.0,T48.0X,is-a
T48.0X,T48.0X1,is-a
T48.0X,T48.0X2,is-a
T48.0X,T48.0X3,is-a
T48.0X,T48.0X4,is-a
T48.0X,T48.0X5,is-a
T48.0X,T48.0X6,is-a
T48.0X1,T48.0X1A,is-a
T48.0X1,T48.0X1D,is-a
T48.0X1,T48.0X1S,is-a
T48.0X2,T48.0X2A,is-a
T48.0X2,T48.0X2D,is-a
T48.0X2,T48.0X2S,is-a
T48.0X3,T48.0X3A,is-a
T48.0X3,T48.0X3D,is-a
T48.0X3,T48.0X3S,is-a
T48.0X4,T48.0X4A,is-a
T48.0X4,T48.0X4D,is-a
T48.0X4,T48.0X4S,is-a
T48.0X5,T48.0X5A,is-a
T48.0X5,T48.0X5D,is-a
T48.0X5,T48.0X5S,is-a
T48.0X6,T48.0X6A,is-a
T48.0X6,T48.0X6D,is-a
T48.0X6,T48.0X6S,is-a
T48.1,T48.1X,is-a
T48.1X,T48.1X1,is-a
T48.1X,T48.1X2,is-a
T48.1X,T48.1X3,is-a
T48.1X,T48.1X4,is-a
T48.1X,T48.1X5,is-a
T48.1X,T48.1X6,is-a
T48.1X1,T48.1X1A,is-a
T48.1X1,T48.1X1D,is-a
T48.1X1,T48.1X1S,is-a
T48.1X2,T48.1X2A,is-a
T48.1X2,T48.1X2D,is-a
T48.1X2,T48.1X2S,is-a
T48.1X3,T48.1X3A,is-a
T48.1X3,T48.1X3D,is-a
T48.1X3,T48.1X3S,is-a
T48.1X4,T48.1X4A,is-a
T48.1X4,T48.1X4D,is-a
T48.1X4,T48.1X4S,is-a
T48.1X5,T48.1X5A,is-a
T48.1X5,T48.1X5D,is-a
T48.1X5,T48.1X5S,is-a
T48.1X6,T48.1X6A,is-a
T48.1X6,T48.1X6D,is-a
T48.1X6,T48.1X6S,is-a
T48.2,T48.20,is-a
T48.2,T48.29,is-a
T48.20,T48.201,is-a
T48.20,T48.202,is-a
T48.20,T48.203,is-a
T48.20,T48.204,is-a
T48.20,T48.205,is-a
T48.20,T48.206,is-a
T48.201,T48.201A,is-a
T48.201,T48.201D,is-a
T48.201,T48.201S,is-a
T48.202,T48.202A,is-a
T48.202,T48.202D,is-a
T48.202,T48.202S,is-a
T48.203,T48.203A,is-a
T48.203,T48.203D,is-a
T48.203,T48.203S,is-a
T48.204,T48.204A,is-a
T48.204,T48.204D,is-a
T48.204,T48.204S,is-a
T48.205,T48.205A,is-a
T48.205,T48.205D,is-a
T48.205,T48.205S,is-a
T48.206,T48.206A,is-a
T48.206,T48.206D,is-a
T48.206,T48.206S,is-a
T48.29,T48.291,is-a
T48.29,T48.292,is-a
T48.29,T48.293,is-a
T48.29,T48.294,is-a
T48.29,T48.295,is-a
T48.29,T48.296,is-a
T48.291,T48.291A,is-a
T48.291,T48.291D,is-a
T48.291,T48.291S,is-a
T48.292,T48.292A,is-a
T48.292,T48.292D,is-a
T48.292,T48.292S,is-a
T48.293,T48.293A,is-a
T48.293,T48.293D,is-a
T48.293,T48.293S,is-a
T48.294,T48.294A,is-a
T48.294,T48.294D,is-a
T48.294,T48.294S,is-a
T48.295,T48.295A,is-a
T48.295,T48.295D,is-a
T48.295,T48.295S,is-a
T48.296,T48.296A,is-a
T48.296,T48.296D,is-a
T48.296,T48.296S,is-a
T48.3,T48.3X,is-a
T48.3X,T48.3X1,is-a
T48.3X,T48.3X2,is-a
T48.3X,T48.3X3,is-a
T48.3X,T48.3X4,is-a
T48.3X,T48.3X5,is-a
T48.3X,T48.3X6,is-a
T48.3X1,T48.3X1A,is-a
T48.3X1,T48.3X1D,is-a
T48.3X1,T48.3X1S,is-a
T48.3X2,T48.3X2A,is-a
T48.3X2,T48.3X2D,is-a
T48.3X2,T48.3X2S,is-a
T48.3X3,T48.3X3A,is-a
T48.3X3,T48.3X3D,is-a
